entity_id,type,debit,credit,amount,fee,tax,currency,settlement_utr,settlement_id,created_at,settled_at,payment_id,order_id,order_receipt,method,card_network,card_type,dispute_id,description,notes
pay_00688,payment,0,281499,281499,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00688,ord_00688,rcpt-00688,upi,,,,Payment for ord_00688,
pay_00689,payment,0,222023,222023,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00689,ord_00689,rcpt-00689,upi,,,,Payment for ord_00689,
rfnd_00689,refund,111012,0,111012,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787268600,1788305400,pay_00689,ord_00689,rcpt-00689,upi,,,,Refund for ord_00689,
pay_00690,payment,0,370872,370872,7051,1269,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00690,ord_00690,rcpt-00690,card,VISA,credit,,Payment for ord_00690,
pay_00691,payment,0,117265,117265,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00691,ord_00691,rcpt-00691,upi,,,,Payment for ord_00691,
pay_00692,payment,0,201954,201954,0,0,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00692,ord_00692,rcpt-00692,upi,,,,Payment for ord_00692,
pay_00693,payment,0,67242,67242,1210,218,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00693,ord_00693,rcpt-00693,card,VISA,credit,,Payment for ord_00693,
pay_00694,payment,0,198545,198545,3574,643,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00694,ord_00694,rcpt-00694,card,VISA,credit,,Payment for ord_00694,
pay_00695,payment,0,33004,33004,594,107,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00695,ord_00695,rcpt-00695,card,VISA,credit,,Payment for ord_00695,
rfnd_00695,refund,16502,0,16502,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787009400,1787182200,pay_00695,ord_00695,rcpt-00695,card,,,,Refund for ord_00695,
pay_00696,payment,0,17239,17239,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00696,ord_00696,rcpt-00696,upi,,,,Payment for ord_00696,
pay_00697,payment,0,250416,250416,2254,406,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00697,ord_00697,rcpt-00697,netbanking,,,,Payment for ord_00697,
pay_00698,payment,0,232366,232366,4183,753,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00698,ord_00698,rcpt-00698,card,VISA,credit,,Payment for ord_00698,
pay_00699,payment,0,110787,110787,1994,359,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00699,ord_00699,rcpt-00699,card,VISA,credit,,Payment for ord_00699,
pay_00700,payment,0,86664,86664,1560,281,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00700,ord_00700,rcpt-00700,card,VISA,credit,,Payment for ord_00700,
pay_00701,payment,0,200292,200292,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00701,ord_00701,rcpt-00701,upi,,,,Payment for ord_00701,
rfnd_00701,refund,200292,0,200292,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785972600,1786059000,pay_00701,ord_00701,rcpt-00701,upi,,,,Refund for ord_00701,
pay_00702,payment,0,195260,195260,3515,633,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00702,ord_00702,rcpt-00702,card,VISA,credit,,Payment for ord_00702,
rfnd_00702,refund,195260,0,195260,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785799800,1785886200,pay_00702,ord_00702,rcpt-00702,card,,,,Refund for ord_00702,
pay_00703,payment,0,202070,202070,3839,691,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00703,ord_00703,rcpt-00703,wallet,,,,Payment for ord_00703,
pay_00704,payment,0,84571,84571,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00704,ord_00704,rcpt-00704,upi,,,,Payment for ord_00704,
pay_00705,payment,0,149592,149592,0,0,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00705,ord_00705,rcpt-00705,upi,,,,Payment for ord_00705,
pay_00706,payment,0,165569,165569,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787373000,1787614200,pay_00706,ord_00706,rcpt-00706,upi,,,,Payment for ord_00706,
pay_00707,payment,0,43781,43781,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00707,ord_00707,rcpt-00707,upi,,,,Payment for ord_00707,
pay_00708,payment,0,194799,194799,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00708,ord_00708,rcpt-00708,upi,,,,Payment for ord_00708,
pay_00709,payment,0,243719,243719,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787373000,1787614200,pay_00709,ord_00709,rcpt-00709,upi,,,,Payment for ord_00709,
pay_00710,payment,0,189077,189077,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00710,ord_00710,rcpt-00710,upi,,,,Payment for ord_00710,
pay_00711,payment,0,600134,600134,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00711,ord_00711,rcpt-00711,upi,,,,Payment for ord_00711,
pay_00712,payment,0,199782,199782,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00712,ord_00712,rcpt-00712,upi,,,,Payment for ord_00712,
pay_00713,payment,0,215166,215166,3873,697,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00713,ord_00713,rcpt-00713,card,VISA,credit,,Payment for ord_00713,
pay_00714,payment,0,84868,84868,1528,275,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00714,ord_00714,rcpt-00714,card,VISA,credit,,Payment for ord_00714,
pay_00715,payment,0,39363,39363,709,128,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00715,ord_00715,rcpt-00715,card,VISA,credit,,Payment for ord_00715,
pay_00716,payment,0,130480,130480,1174,211,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00716,ord_00716,rcpt-00716,netbanking,,,,Payment for ord_00716,
pay_00717,payment,0,174580,174580,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00717,ord_00717,rcpt-00717,upi,,,,Payment for ord_00717,
pay_00718,payment,0,523595,523595,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00718,ord_00718,rcpt-00718,upi,,,,Payment for ord_00718,
pay_00719,payment,0,262545,262545,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00719,ord_00719,rcpt-00719,upi,,,,Payment for ord_00719,
pay_00720,payment,0,64319,64319,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00720,ord_00720,rcpt-00720,upi,,,,Payment for ord_00720,
pay_00721,payment,0,212137,212137,3818,687,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00721,ord_00721,rcpt-00721,card,VISA,credit,,Payment for ord_00721,
pay_00722,payment,0,226693,226693,2040,367,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00722,ord_00722,rcpt-00722,netbanking,,,,Payment for ord_00722,
pay_00723,payment,0,145424,145424,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00723,ord_00723,rcpt-00723,upi,,,,Payment for ord_00723,
pay_00724,payment,0,54522,54522,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00724,ord_00724,rcpt-00724,upi,,,,Payment for ord_00724,
pay_00725,payment,0,242062,242062,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00725,ord_00725,rcpt-00725,upi,,,,Payment for ord_00725,
pay_00726,payment,0,87077,87077,1567,282,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00726,ord_00726,rcpt-00726,card,VISA,credit,,Payment for ord_00726,
pay_00727,payment,0,134819,134819,2427,437,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00727,ord_00727,rcpt-00727,card,VISA,credit,,Payment for ord_00727,
pay_00728,payment,0,125052,125052,2251,405,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00728,ord_00728,rcpt-00728,card,VISA,credit,,Payment for ord_00728,
pay_00729,payment,0,110214,110214,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00729,ord_00729,rcpt-00729,upi,,,,Payment for ord_00729,
pay_00730,payment,0,68878,68878,1240,223,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00730,ord_00730,rcpt-00730,card,VISA,credit,,Payment for ord_00730,
pay_00731,payment,0,189664,189664,3414,615,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00731,ord_00731,rcpt-00731,card,VISA,credit,,Payment for ord_00731,
pay_00732,payment,0,104882,104882,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00732,ord_00732,rcpt-00732,upi,,,,Payment for ord_00732,
pay_00733,payment,0,48754,48754,878,158,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00733,ord_00733,rcpt-00733,card,VISA,credit,,Payment for ord_00733,
pay_00734,payment,0,62169,62169,560,101,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00734,ord_00734,rcpt-00734,netbanking,,,,Payment for ord_00734,
pay_00735,payment,0,322913,322913,5812,1046,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00735,ord_00735,rcpt-00735,card,VISA,credit,,Payment for ord_00735,
pay_00736,payment,0,64545,64545,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00736,ord_00736,rcpt-00736,upi,,,,Payment for ord_00736,
pay_00737,payment,0,201094,201094,0,0,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00737,ord_00737,rcpt-00737,upi,,,,Payment for ord_00737,
pay_00738,payment,0,56366,56366,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00738,ord_00738,rcpt-00738,upi,,,,Payment for ord_00738,
pay_00739,payment,0,139719,139719,1257,226,INR,RZP202608259F6B25BD,setl_2026-08-25,1787373000,1787614200,pay_00739,ord_00739,rcpt-00739,netbanking,,,,Payment for ord_00739,
pay_00740,payment,0,156074,156074,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00740,ord_00740,rcpt-00740,upi,,,,Payment for ord_00740,
rfnd_00740,refund,78037,0,78037,0,0,INR,RZP202609034A40D888,setl_2026-09-03,1788219000,1788391800,pay_00740,ord_00740,rcpt-00740,upi,,,,Refund for ord_00740,
pay_00741,payment,0,318763,318763,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00741,ord_00741,rcpt-00741,upi,,,,Payment for ord_00741,
pay_00742,payment,0,167244,167244,3010,542,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00742,ord_00742,rcpt-00742,card,VISA,credit,,Payment for ord_00742,
pay_00743,payment,0,133099,133099,0,0,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00743,ord_00743,rcpt-00743,upi,,,,Payment for ord_00743,
pay_00744,payment,0,237030,237030,4267,768,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00744,ord_00744,rcpt-00744,card,VISA,credit,,Payment for ord_00744,
pay_00745,payment,0,102243,102243,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00745,ord_00745,rcpt-00745,upi,,,,Payment for ord_00745,
pay_00746,payment,0,270186,270186,5134,924,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00746,ord_00746,rcpt-00746,wallet,,,,Payment for ord_00746,
pay_00747,payment,0,21655,21655,195,35,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00747,ord_00747,rcpt-00747,netbanking,,,,Payment for ord_00747,
pay_00748,payment,0,92082,92082,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00748,ord_00748,rcpt-00748,upi,,,,Payment for ord_00748,
pay_00749,payment,0,305849,305849,5505,991,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00749,ord_00749,rcpt-00749,card,VISA,credit,,Payment for ord_00749,
pay_00750,payment,0,55950,55950,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00750,ord_00750,rcpt-00750,upi,,,,Payment for ord_00750,
pay_00751,payment,0,172080,172080,3097,557,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00751,ord_00751,rcpt-00751,card,VISA,credit,,Payment for ord_00751,
pay_00752,payment,0,139748,139748,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00752,ord_00752,rcpt-00752,upi,,,,Payment for ord_00752,
pay_00753,payment,0,150892,150892,2716,489,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00753,ord_00753,rcpt-00753,card,VISA,credit,,Payment for ord_00753,
pay_00754,payment,0,144532,144532,2602,468,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00754,ord_00754,rcpt-00754,card,VISA,credit,,Payment for ord_00754,
pay_00755,payment,0,137819,137819,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00755,ord_00755,rcpt-00755,upi,,,,Payment for ord_00755,
pay_00756,payment,0,148106,148106,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00756,ord_00756,rcpt-00756,upi,,,,Payment for ord_00756,
pay_00757,payment,0,314157,314157,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00757,ord_00757,rcpt-00757,upi,,,,Payment for ord_00757,
pay_00758,payment,0,47384,47384,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00758,ord_00758,rcpt-00758,upi,,,,Payment for ord_00758,
pay_00759,payment,0,121845,121845,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00759,ord_00759,rcpt-00759,upi,,,,Payment for ord_00759,
pay_00760,payment,0,66636,66636,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787373000,1787614200,pay_00760,ord_00760,rcpt-00760,upi,,,,Payment for ord_00760,
pay_00761,payment,0,248349,248349,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00761,ord_00761,rcpt-00761,upi,,,,Payment for ord_00761,
pay_00762,payment,0,260513,260513,4689,844,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00762,ord_00762,rcpt-00762,card,VISA,credit,,Payment for ord_00762,
pay_00763,payment,0,101899,101899,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00763,ord_00763,rcpt-00763,upi,,,,Payment for ord_00763,
pay_00764,payment,0,306412,306412,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00764,ord_00764,rcpt-00764,upi,,,,Payment for ord_00764,
pay_00765,payment,0,344935,344935,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00765,ord_00765,rcpt-00765,upi,,,,Payment for ord_00765,
pay_00766,payment,0,65500,65500,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00766,ord_00766,rcpt-00766,upi,,,,Payment for ord_00766,
pay_00767,payment,0,354520,354520,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00767,ord_00767,rcpt-00767,upi,,,,Payment for ord_00767,
pay_00768,payment,0,96751,96751,1742,314,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00768,ord_00768,rcpt-00768,card,VISA,credit,,Payment for ord_00768,
pay_00769,payment,0,390695,390695,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00769,ord_00769,rcpt-00769,upi,,,,Payment for ord_00769,
pay_00770,payment,0,277773,277773,0,0,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00770,ord_00770,rcpt-00770,upi,,,,Payment for ord_00770,
pay_00771,payment,0,121354,121354,2306,415,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00771,ord_00771,rcpt-00771,wallet,,,,Payment for ord_00771,
pay_00772,payment,0,240407,240407,4327,779,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00772,ord_00772,rcpt-00772,card,VISA,credit,,Payment for ord_00772,
pay_00773,payment,0,68804,68804,1238,223,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00773,ord_00773,rcpt-00773,card,VISA,credit,,Payment for ord_00773,
pay_00774,payment,0,431327,431327,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00774,ord_00774,rcpt-00774,upi,,,,Payment for ord_00774,
pay_00775,payment,0,221043,221043,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00775,ord_00775,rcpt-00775,upi,,,,Payment for ord_00775,
pay_00776,payment,0,311244,311244,2801,504,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00776,ord_00776,rcpt-00776,netbanking,,,,Payment for ord_00776,
rfnd_00776,refund,155622,0,155622,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785886200,1785972600,pay_00776,ord_00776,rcpt-00776,netbanking,,,,Refund for ord_00776,
pay_00777,payment,0,222713,222713,2004,361,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00777,ord_00777,rcpt-00777,netbanking,,,,Payment for ord_00777,
pay_00778,payment,0,434444,434444,7820,1408,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00778,ord_00778,rcpt-00778,card,VISA,credit,,Payment for ord_00778,
rfnd_00778,refund,434444,0,434444,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785972600,1786059000,pay_00778,ord_00778,rcpt-00778,card,,,,Refund for ord_00778,
pay_00779,payment,0,292580,292580,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00779,ord_00779,rcpt-00779,upi,,,,Payment for ord_00779,
pay_00780,payment,0,122279,122279,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00780,ord_00780,rcpt-00780,upi,,,,Payment for ord_00780,
pay_00781,payment,0,62077,62077,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00781,ord_00781,rcpt-00781,upi,,,,Payment for ord_00781,
pay_00782,payment,0,95865,95865,1726,311,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00782,ord_00782,rcpt-00782,card,VISA,credit,,Payment for ord_00782,
pay_00783,payment,0,159103,159103,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00783,ord_00783,rcpt-00783,upi,,,,Payment for ord_00783,
pay_00784,payment,0,103550,103550,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00784,ord_00784,rcpt-00784,upi,,,,Payment for ord_00784,
pay_00785,payment,0,145013,145013,1305,235,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00785,ord_00785,rcpt-00785,netbanking,,,,Payment for ord_00785,
pay_00786,payment,0,334834,334834,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00786,ord_00786,rcpt-00786,upi,,,,Payment for ord_00786,
pay_00787,payment,0,134942,134942,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00787,ord_00787,rcpt-00787,upi,,,,Payment for ord_00787,
pay_00788,payment,0,84254,84254,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00788,ord_00788,rcpt-00788,upi,,,,Payment for ord_00788,
pay_00789,payment,0,295353,295353,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00789,ord_00789,rcpt-00789,upi,,,,Payment for ord_00789,
rfnd_00789,refund,295353,0,295353,0,0,INR,RZP202608125F11EFF2,setl_2026-08-12,1786404600,1786491000,pay_00789,ord_00789,rcpt-00789,upi,,,,Refund for ord_00789,
pay_00790,payment,0,185357,185357,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00790,ord_00790,rcpt-00790,upi,,,,Payment for ord_00790,
pay_00791,payment,0,66670,66670,1267,228,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00791,ord_00791,rcpt-00791,wallet,,,,Payment for ord_00791,
pay_00792,payment,0,146270,146270,2633,474,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00792,ord_00792,rcpt-00792,card,VISA,credit,,Payment for ord_00792,
rfnd_00792,refund,73135,0,73135,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787700600,1788132600,pay_00792,ord_00792,rcpt-00792,card,,,,Refund for ord_00792,
pay_00793,payment,0,330546,330546,5950,1071,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00793,ord_00793,rcpt-00793,card,VISA,credit,,Payment for ord_00793,
pay_00794,payment,0,1015700,1015700,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00794,ord_00794,rcpt-00794,upi,,,,Payment for ord_00794,
pay_00795,payment,0,59209,59209,1066,192,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00795,ord_00795,rcpt-00795,card,VISA,credit,,Payment for ord_00795,
pay_00796,payment,0,55794,55794,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00796,ord_00796,rcpt-00796,upi,,,,Payment for ord_00796,
pay_00797,payment,0,76982,76982,1386,249,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00797,ord_00797,rcpt-00797,card,VISA,credit,,Payment for ord_00797,
pay_00798,payment,0,277396,277396,0,0,INR,RZP20260807021769B5,setl_2026-08-10,1785990600,1786318200,pay_00798,ord_00798,rcpt-00798,upi,,,,Payment for ord_00798,
pay_00799,payment,0,24838,24838,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00799,ord_00799,rcpt-00799,upi,,,,Payment for ord_00799,
cb_pay_00020,adjustment,52976,0,52976,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787009400,1787009400,pay_00020,ord_00020,rcpt-00020,upi,,,disp_pay_00020,Chargeback for ord_00020,
